,성별,연령대,가구소득정도,사용목적1순위값,사용목적2순위값,평일일평균레저시간값,주말일평균레저시간값,휴식오락사용비율,취미사용비율,본인계발사용비율,대인관계교제사용비율,기타사용비율,관심레저활동1순위값,계절,위도,경도,또래인구수
12902,0,3,3,7,5,2,4,60.0,40.0,0.0,0.0,0.0,49,0,37.4138,127.5183,2318045
12903,0,3,4,0,5,3,8,70.0,10.0,0.0,20.0,0.0,52,0,37.4138,127.5183,2318045
12904,0,1,1,0,7,2,3,50.0,10.0,30.0,10.0,0.0,29,0,34.816,126.4629,169028
12905,1,2,4,5,0,4,8,50.0,10.0,0.0,40.0,0.0,15,0,37.4138,127.5183,2243227
12906,1,1,2,1,9,1,2,30.0,20.0,10.0,40.0,0.0,6,0,34.816,126.4629,169028
12907,0,4,4,7,5,2,6,50.0,0.0,50.0,0.0,0.0,12,0,37.5665,126.978,1301333
12908,1,4,0,0,9,2,5,30.0,40.0,0.0,30.0,0.0,3,0,37.4138,127.5183,1819701
12909,0,0,1,4,9,15,16,70.0,0.0,20.0,10.0,0.0,65,0,37.5665,126.978,1350822
12910,1,3,1,7,1,3,5,0.0,30.0,50.0,20.0,0.0,59,0,37.5665,126.978,1476224
12911,1,1,2,0,3,3,8,50.0,0.0,0.0,50.0,0.0,61,0,37.4138,127.5183,1871078
12912,0,2,4,1,6,2,2,0.0,30.0,30.0,40.0,0.0,12,0,37.4138,127.5183,2243227
12913,0,1,2,6,9,1,3,50.0,0.0,0.0,50.0,0.0,70,0,36.4919,128.8889,258107
12914,0,4,2,1,8,15,15,10.0,20.0,60.0,10.0,0.0,17,0,36.5184,126.8,323902
12915,0,4,4,1,8,5,3,0.0,30.0,70.0,0.0,0.0,15,0,35.1796,129.0756,557851
12916,1,2,3,8,0,4,9,90.0,0.0,5.0,5.0,0.0,1,0,36.48,127.289,76961
12917,0,2,3,4,8,8,10,20.0,10.0,35.0,35.0,0.0,69,0,37.4138,127.5183,2243227
12918,0,2,1,0,9,5,8,50.0,20.0,20.0,10.0,0.0,52,0,35.1796,129.0756,481534
12919,1,4,4,1,4,3,6,15.0,30.0,25.0,30.0,0.0,55,0,37.5665,126.978,1301333
12920,1,3,3,5,1,3,5,30.0,50.0,10.0,10.0,0.0,5,0,37.8228,128.1555,260923
12921,1,2,4,1,6,2,5,20.0,50.0,10.0,20.0,0.0,84,0,37.4138,127.5183,2243227
12922,1,3,3,5,7,3,5,70.0,0.0,0.0,30.0,0.0,15,0,37.4138,127.5183,2318045
12923,1,2,3,8,0,3,8,70.0,10.0,10.0,10.0,0.0,15,0,37.5665,126.978,1406016
12924,1,3,1,5,6,12,12,100.0,0.0,0.0,0.0,0.0,52,0,36.6357,127.4913,271144
12925,0,4,4,0,1,1,4,25.0,10.0,25.0,40.0,0.0,49,0,37.4138,127.5183,1819701
12926,1,1,3,0,7,2,10,20.0,10.0,10.0,60.0,0.0,70,0,37.4138,127.5183,1871078
12927,1,4,1,4,3,3,5,60.0,0.0,0.0,40.0,0.0,15,0,35.8714,128.6014,364425
12928,1,3,3,1,9,3,5,20.0,80.0,0.0,0.0,0.0,55,0,37.5665,126.978,1476224
12929,0,3,1,8,0,0,12,10.0,30.0,30.0,30.0,0.0,29,0,36.4919,128.8889,442662
12930,0,3,2,6,1,2,3,40.0,10.0,40.0,10.0,0.0,61,0,37.4563,126.7052,511852
12931,1,4,2,1,3,3,4,90.0,0.0,0.0,10.0,0.0,31,0,36.4919,128.8889,448137
12932,1,3,2,8,7,2,15,100.0,0.0,0.0,0.0,0.0,33,0,35.1595,126.8526,239453
12933,0,2,2,5,0,2,3,20.0,20.0,30.0,30.0,0.0,61,0,35.4606,128.2132,502738
12934,1,1,2,8,3,2,3,80.0,20.0,0.0,0.0,0.0,1,0,37.4138,127.5183,1871078
12935,1,4,2,6,9,6,6,80.0,0.0,10.0,10.0,0.0,22,0,35.4606,128.2132,527532
12936,1,3,3,1,5,1,4,20.0,50.0,20.0,10.0,0.0,5,0,35.4606,128.2132,580017
12937,1,1,2,1,8,1,3,0.0,70.0,30.0,0.0,0.0,5,0,37.4563,126.7052,410863
12938,0,4,2,1,0,2,1,30.0,50.0,0.0,20.0,0.0,5,0,36.6357,127.4913,257216
12939,0,4,3,1,9,4,8,0.0,60.0,40.0,0.0,0.0,65,0,35.1796,129.0756,557851
12940,1,2,2,0,6,2,5,50.0,10.0,0.0,40.0,0.0,33,0,34.816,126.4629,239871
12941,1,2,4,6,1,2,6,30.0,60.0,10.0,0.0,0.0,5,0,37.4563,126.7052,477344
12942,1,1,0,8,3,1,3,0.0,50.0,50.0,0.0,0.0,61,0,36.4919,128.8889,258107
12943,0,1,4,0,4,2,10,20.0,0.0,0.0,80.0,0.0,33,0,37.5665,126.978,1419153
12944,1,4,2,1,9,12,12,50.0,50.0,0.0,0.0,0.0,49,0,37.4138,127.5183,1819701
12945,1,2,2,4,6,1,4,40.0,0.0,10.0,50.0,0.0,52,0,37.4563,126.7052,477344
12946,0,2,3,6,5,3,2,60.0,20.0,20.0,0.0,0.0,49,0,37.4138,127.5183,2243227
12947,0,1,2,4,5,3,9,5.0,5.0,10.0,80.0,0.0,79,0,37.5665,126.978,1419153
12948,1,0,0,4,1,3,2,50.0,30.0,10.0,10.0,0.0,83,0,37.4138,127.5183,1677623
12949,0,0,2,8,5,2,8,50.0,0.0,0.0,50.0,0.0,65,0,35.1796,129.0756,376716
12950,0,3,3,8,0,3,1,30.0,30.0,0.0,40.0,0.0,49,0,36.6357,127.4913,271144
12951,1,3,4,8,0,12,4,0.0,10.0,0.0,20.0,70.0,83,0,34.816,126.4629,309036
12952,1,3,3,6,5,2,3,30.0,20.0,20.0,30.0,0.0,15,0,37.4563,126.7052,511852
12953,0,4,4,8,6,2,4,10.0,40.0,30.0,20.0,0.0,29,0,35.8714,128.6014,364425
12954,0,0,0,8,5,5,12,25.0,30.0,15.0,30.0,0.0,17,0,37.4138,127.5183,1677623
12955,1,4,2,1,8,2,10,35.0,10.0,20.0,35.0,0.0,31,0,36.5184,126.8,323902
12956,0,1,1,6,1,2,0,20.0,20.0,0.0,60.0,0.0,12,0,36.4919,128.8889,258107
12957,0,1,3,0,8,1,1,5.0,50.0,35.0,10.0,0.0,29,0,35.5384,129.3114,136439
12958,0,1,3,0,9,2,8,25.0,25.0,25.0,25.0,0.0,14,0,35.5384,129.3114,136439
12959,1,2,1,0,1,2,6,10.0,30.0,10.0,50.0,0.0,84,0,37.4138,127.5183,2243227
12960,0,1,1,8,6,2,10,50.0,15.0,20.0,15.0,0.0,15,0,37.4563,126.7052,410863
12961,0,1,4,0,5,1,8,70.0,0.0,0.0,30.0,0.0,34,0,37.4138,127.5183,1871078
12962,1,3,2,0,9,2,6,40.0,40.0,10.0,10.0,0.0,49,0,37.4138,127.5183,2318045
12963,1,2,2,5,6,5,10,60.0,10.0,30.0,0.0,0.0,52,0,35.8714,128.6014,354272
12964,1,1,4,6,9,2,14,30.0,40.0,20.0,10.0,0.0,70,0,36.4919,128.8889,258107
12965,0,2,1,0,6,2,6,60.0,30.0,0.0,10.0,0.0,82,0,36.4919,128.8889,355520
12966,1,2,3,8,6,2,8,50.0,40.0,0.0,10.0,0.0,6,0,37.4138,127.5183,2243227
12967,1,1,2,5,1,2,4,30.0,20.0,50.0,0.0,0.0,29,0,36.6357,127.4913,187136
12968,0,4,1,1,7,2,2,70.0,0.0,0.0,30.0,0.0,3,0,37.5665,126.978,1301333
12969,0,4,2,1,4,2,4,20.0,10.0,20.0,30.0,20.0,65,0,37.5665,126.978,1301333
12970,0,2,2,5,6,2,1,70.0,10.0,10.0,10.0,0.0,29,0,37.4138,127.5183,2243227
12971,1,3,3,5,0,2,3,50.0,0.0,0.0,50.0,0.0,3,0,35.4606,128.2132,580017
12972,0,0,4,5,0,2,10,25.0,25.0,25.0,25.0,0.0,51,0,35.8714,128.6014,281916
12973,1,1,2,3,0,3,12,50.0,0.0,10.0,40.0,0.0,61,0,37.4138,127.5183,1871078
12974,1,0,0,6,5,16,16,60.0,10.0,10.0,20.0,0.0,0,0,37.4138,127.5183,1677623
12975,1,3,1,1,3,2,3,50.0,20.0,0.0,30.0,0.0,5,0,35.1595,126.8526,239453
12976,0,2,1,1,7,2,4,10.0,20.0,10.0,10.0,50.0,16,0,37.4138,127.5183,2243227
12977,0,0,0,6,9,2,10,80.0,10.0,10.0,0.0,0.0,25,0,35.8714,128.6014,281916
12978,1,3,3,6,1,2,13,80.0,0.0,20.0,0.0,0.0,6,0,35.1796,129.0756,537918
12979,1,3,2,5,6,3,3,50.0,0.0,0.0,50.0,0.0,61,0,35.1796,129.0756,537918
12980,0,1,2,8,5,1,8,100.0,0.0,0.0,0.0,0.0,61,0,37.4138,127.5183,1871078
12981,1,1,3,6,0,4,8,25.0,25.0,0.0,50.0,0.0,79,0,35.5384,129.3114,136439
12982,1,0,0,6,4,5,8,30.0,40.0,10.0,20.0,0.0,63,0,37.4138,127.5183,1677623
12983,0,0,1,6,9,4,8,70.0,20.0,10.0,0.0,0.0,6,0,35.4606,128.2132,322143
12984,0,4,4,5,7,6,4,50.0,30.0,10.0,10.0,0.0,61,0,36.6357,127.4913,257216
12985,1,0,4,6,4,1,5,100.0,0.0,0.0,0.0,0.0,82,0,37.5665,126.978,1350822
12986,0,0,3,0,5,5,12,40.0,10.0,20.0,30.0,0.0,27,0,34.816,126.4629,177840
12987,1,2,2,0,6,3,10,25.0,0.0,0.0,0.0,75.0,6,0,35.1796,129.0756,481534
12988,0,3,2,1,5,1,1,30.0,30.0,30.0,10.0,0.0,65,0,35.8714,128.6014,418120
12989,0,1,2,1,4,2,1,30.0,30.0,20.0,20.0,0.0,65,0,36.4919,128.8889,258107
12990,0,4,3,5,9,2,4,30.0,50.0,10.0,10.0,0.0,61,0,37.5665,126.978,1301333
12991,0,2,2,5,0,3,5,60.0,10.0,10.0,20.0,0.0,61,0,36.6357,127.4913,229545
12992,0,1,1,5,1,6,3,100.0,0.0,0.0,0.0,0.0,27,0,37.5665,126.978,1419153
12993,0,4,1,0,1,3,15,40.0,10.0,10.0,30.0,10.0,30,0,37.8228,128.1555,274254
12994,1,1,2,8,0,1,2,60.0,5.0,20.0,15.0,0.0,6,0,37.4563,126.7052,410863
12995,1,2,3,4,6,3,5,20.0,20.0,20.0,40.0,0.0,17,0,35.1796,129.0756,481534
12996,0,3,1,1,8,3,5,20.0,30.0,50.0,0.0,0.0,29,0,35.1796,129.0756,537918
12997,1,0,0,8,3,8,9,50.0,20.0,20.0,10.0,0.0,6,0,37.4138,127.5183,1677623
12998,1,4,1,5,7,4,8,90.0,0.0,0.0,10.0,0.0,70,0,37.4138,127.5183,1819701
12999,0,3,3,0,5,1,8,20.0,20.0,0.0,60.0,0.0,15,0,35.4606,128.2132,580017
13000,1,1,3,0,5,8,8,70.0,0.0,10.0,20.0,0.0,66,0,35.4606,128.2132,348910
13001,1,1,1,8,5,3,0,60.0,10.0,20.0,10.0,0.0,69,0,37.4138,127.5183,1871078
13002,0,0,4,6,0,3,12,20.0,50.0,10.0,20.0,0.0,55,0,37.4138,127.5183,1677623
13003,0,4,2,1,0,5,7,20.0,30.0,0.0,50.0,0.0,69,0,37.4138,127.5183,1819701
13004,0,0,1,8,4,4,10,20.0,20.0,20.0,40.0,0.0,33,0,36.3504,127.3845,198812
13005,1,1,3,1,3,2,0,0.0,100.0,0.0,0.0,0.0,49,0,35.1796,129.0756,389098
13006,0,3,4,1,8,4,4,20.0,40.0,20.0,20.0,0.0,31,0,35.1796,129.0756,537918
13007,0,4,2,7,7,5,10,20.0,20.0,50.0,10.0,0.0,24,0,36.5184,126.8,323902
13008,1,2,2,0,1,3,8,30.0,10.0,10.0,50.0,0.0,40,0,37.4138,127.5183,2243227
13009,0,0,4,5,0,3,11,60.0,10.0,10.0,20.0,0.0,27,0,37.4138,127.5183,1677623
13010,0,3,3,0,1,3,5,30.0,0.0,10.0,50.0,10.0,75,0,37.4138,127.5183,2318045
13011,1,2,1,0,5,3,6,80.0,0.0,0.0,20.0,0.0,3,0,34.816,126.4629,239871
13012,0,2,3,8,5,6,6,100.0,0.0,0.0,0.0,0.0,52,0,37.4563,126.7052,477344
13013,0,2,3,6,3,3,10,40.0,30.0,10.0,20.0,0.0,65,0,37.5665,126.978,1406016
13014,1,0,3,0,6,5,8,20.0,0.0,30.0,50.0,0.0,70,0,35.5384,129.3114,122298
13015,0,0,3,6,5,2,3,80.0,10.0,10.0,0.0,0.0,81,0,35.4606,128.2132,322143
13016,0,3,2,5,0,3,5,90.0,0.0,0.0,10.0,0.0,52,0,37.4563,126.7052,511852
13017,0,3,4,8,1,5,2,0.0,50.0,30.0,20.0,0.0,12,0,35.4606,128.2132,580017
13018,0,1,0,5,9,1,5,20.0,10.0,10.0,60.0,0.0,52,0,37.5665,126.978,1419153
13019,0,3,3,1,0,3,3,50.0,10.0,20.0,20.0,0.0,49,0,37.5665,126.978,1476224
13020,1,2,3,0,1,2,5,20.0,50.0,15.0,15.0,0.0,17,0,36.4919,128.8889,355520
13021,0,1,4,5,0,2,2,80.0,0.0,10.0,10.0,0.0,65,0,37.4138,127.5183,1871078
13022,0,3,4,0,1,2,10,30.0,50.0,0.0,20.0,0.0,68,0,37.4138,127.5183,2318045
13023,0,1,2,5,3,2,2,50.0,30.0,0.0,20.0,0.0,53,0,37.8228,128.1555,157997
13024,0,1,2,8,3,1,5,30.0,20.0,10.0,40.0,0.0,60,0,35.1796,129.0756,389098
13025,0,1,2,4,0,1,10,60.0,10.0,5.0,25.0,0.0,49,0,37.5665,126.978,1419153
13026,1,4,4,1,5,4,6,20.0,50.0,20.0,10.0,0.0,11,0,37.5665,126.978,1301333
13027,1,4,2,1,9,5,5,50.0,30.0,0.0,20.0,0.0,75,0,35.1595,126.8526,184047
13028,1,1,2,3,5,3,7,80.0,5.0,5.0,10.0,0.0,30,0,37.4563,126.7052,410863
13029,0,2,2,3,9,1,5,80.0,0.0,20.0,0.0,0.0,15,0,37.4563,126.7052,477344
13030,1,3,4,8,6,3,14,30.0,0.0,0.0,70.0,0.0,49,0,37.4138,127.5183,2318045
13031,0,2,3,5,0,1,4,50.0,10.0,10.0,30.0,0.0,61,0,36.5184,126.8,322451
13032,1,0,0,4,7,3,6,20.0,80.0,0.0,0.0,0.0,57,0,35.1796,129.0756,376716
13033,0,3,4,8,8,3,2,5.0,0.0,95.0,0.0,0.0,48,0,37.4138,127.5183,2318045
13034,0,2,1,8,7,2,12,70.0,0.0,30.0,0.0,0.0,49,0,35.1796,129.0756,481534
13035,1,3,4,6,1,2,4,10.0,60.0,10.0,20.0,0.0,12,0,35.8714,128.6014,418120
13036,0,1,4,8,6,3,7,40.0,10.0,50.0,0.0,0.0,33,0,37.4138,127.5183,1871078
13037,0,0,1,5,9,4,6,40.0,40.0,10.0,10.0,0.0,0,0,35.1796,129.0756,376716
13038,0,3,1,8,5,3,3,5.0,5.0,50.0,40.0,0.0,29,0,37.8228,128.1555,260923
13039,1,4,3,8,4,2,5,30.0,30.0,10.0,30.0,0.0,12,0,36.4919,128.8889,448137
13040,1,3,2,8,6,2,8,50.0,40.0,10.0,0.0,0.0,5,0,35.8714,128.6014,418120
13041,1,2,2,6,1,6,12,10.0,10.0,50.0,30.0,0.0,43,0,37.4138,127.5183,2243227
13042,0,0,0,6,9,3,8,50.0,0.0,50.0,0.0,0.0,33,0,37.4138,127.5183,1677623
13043,0,2,1,6,9,3,8,70.0,20.0,0.0,10.0,0.0,15,0,37.4138,127.5183,2243227
13044,1,3,2,8,0,4,8,60.0,0.0,0.0,0.0,40.0,49,0,37.5665,126.978,1476224
13045,1,4,3,6,1,2,10,20.0,10.0,0.0,70.0,0.0,57,0,37.5665,126.978,1301333
13046,0,4,2,7,1,1,2,30.0,30.0,30.0,10.0,0.0,49,0,36.6357,127.4913,257216
13047,1,1,1,8,1,3,5,30.0,50.0,20.0,0.0,0.0,49,0,37.4138,127.5183,1871078
13048,0,1,3,5,6,1,4,80.0,10.0,10.0,0.0,0.0,33,0,37.4138,127.5183,1871078
13049,0,1,3,4,1,3,5,30.0,20.0,20.0,30.0,0.0,5,0,37.4563,126.7052,410863
13050,0,4,1,7,1,2,8,5.0,30.0,40.0,25.0,0.0,39,0,34.816,126.4629,304757
13051,0,4,4,0,5,5,10,20.0,20.0,20.0,30.0,10.0,31,0,37.5665,126.978,1301333
13052,0,3,4,1,9,2,2,0.0,50.0,30.0,20.0,0.0,5,0,37.4138,127.5183,2318045
13053,0,3,3,5,9,2,6,15.0,80.0,5.0,0.0,0.0,60,0,37.4563,126.7052,511852
13054,0,4,1,1,5,1,0,50.0,0.0,0.0,50.0,0.0,75,0,35.1595,126.8526,184047
13055,0,0,0,5,7,3,7,50.0,0.0,0.0,50.0,0.0,6,0,36.4919,128.8889,247746
13056,1,2,2,6,5,1,1,50.0,50.0,0.0,0.0,0.0,6,0,37.4138,127.5183,2243227
13057,1,3,2,0,7,2,3,20.0,30.0,30.0,20.0,0.0,75,0,36.6357,127.4913,271144
13058,0,1,1,7,9,2,2,10.0,30.0,40.0,20.0,0.0,60,0,37.4138,127.5183,1871078
13059,0,1,1,0,5,5,5,100.0,0.0,0.0,0.0,0.0,59,0,36.3504,127.3845,187192
13060,0,3,2,0,9,3,0,70.0,0.0,0.0,30.0,0.0,56,0,36.5184,126.8,348173
13061,0,4,2,1,9,1,1,30.0,50.0,15.0,5.0,0.0,82,0,37.8228,128.1555,274254
13062,0,2,2,0,8,3,4,10.0,20.0,20.0,50.0,0.0,31,0,35.4606,128.2132,502738
13063,0,1,3,5,8,4,1,40.0,0.0,30.0,30.0,0.0,52,0,36.5184,126.8,250194
13064,1,2,3,5,0,1,1,80.0,0.0,0.0,20.0,0.0,6,0,37.4138,127.5183,2243227
13065,0,3,2,6,7,3,8,80.0,20.0,0.0,0.0,0.0,61,0,37.4138,127.5183,2318045
13066,0,4,1,8,0,3,4,30.0,10.0,50.0,10.0,0.0,55,0,37.5665,126.978,1301333
13067,0,1,3,0,6,1,3,30.0,70.0,0.0,0.0,0.0,81,0,37.4138,127.5183,1871078
13068,1,4,2,4,1,4,12,20.0,20.0,0.0,60.0,0.0,5,0,37.5665,126.978,1301333
13069,1,1,4,6,5,3,8,30.0,10.0,10.0,50.0,0.0,30,0,35.1796,129.0756,389098
13070,0,3,2,1,8,1,2,30.0,70.0,0.0,0.0,0.0,5,0,36.5184,126.8,348173
13071,1,2,2,5,0,2,2,30.0,30.0,10.0,30.0,0.0,3,0,37.4138,127.5183,2243227
13072,0,0,0,6,0,2,5,50.0,20.0,30.0,0.0,0.0,59,0,37.4138,127.5183,1677623
13073,0,4,1,8,5,2,3,10.0,10.0,20.0,60.0,0.0,5,0,36.3504,127.3845,201181
13074,0,4,2,7,1,5,10,20.0,30.0,30.0,10.0,10.0,43,0,37.4563,126.7052,438663
13075,1,0,4,8,3,2,8,40.0,0.0,40.0,20.0,0.0,83,0,37.4138,127.5183,1677623
13076,0,3,3,1,0,2,8,70.0,20.0,0.0,10.0,0.0,29,0,37.5665,126.978,1476224
13077,0,4,3,1,5,3,2,30.0,10.0,20.0,40.0,0.0,55,0,34.816,126.4629,304757
13078,1,1,1,1,9,2,4,10.0,60.0,20.0,10.0,0.0,14,0,35.7175,127.153,172410
13079,0,0,1,8,4,1,7,0.0,50.0,10.0,40.0,0.0,67,0,37.4138,127.5183,1677623
13080,0,3,3,6,5,1,1,40.0,10.0,10.0,10.0,30.0,5,0,37.4138,127.5183,2318045
13081,0,0,0,0,5,2,12,50.0,0.0,0.0,50.0,0.0,79,0,35.7175,127.153,190387
13082,1,3,1,8,3,2,8,50.0,0.0,0.0,50.0,0.0,77,0,37.5665,126.978,1476224
13083,0,0,3,8,0,15,15,40.0,0.0,5.0,55.0,0.0,61,0,35.4606,128.2132,322143
13084,1,2,4,5,0,4,6,60.0,10.0,0.0,30.0,0.0,61,0,36.3504,127.3845,218887
13085,0,1,2,0,9,4,5,60.0,15.0,10.0,15.0,0.0,47,0,37.4138,127.5183,1871078
13086,1,4,1,6,1,2,10,40.0,40.0,0.0,20.0,0.0,34,0,36.3504,127.3845,201181
13087,1,1,3,5,8,3,7,0.0,40.0,50.0,10.0,0.0,83,0,36.3504,127.3845,187192
13088,1,4,3,5,9,4,10,80.0,0.0,10.0,10.0,0.0,49,0,37.4138,127.5183,1819701
13089,1,4,2,8,6,2,6,20.0,40.0,10.0,30.0,0.0,75,0,34.816,126.4629,304757
13090,1,2,4,8,0,3,14,100.0,0.0,0.0,0.0,0.0,6,0,37.5665,126.978,1406016
13091,1,2,3,5,0,1,8,50.0,0.0,0.0,0.0,50.0,51,0,36.5184,126.8,322451
13092,1,4,4,1,5,3,3,40.0,50.0,0.0,10.0,0.0,31,0,37.4138,127.5183,1819701
13093,0,2,3,6,0,1,5,25.0,25.0,25.0,25.0,0.0,49,0,36.4919,128.8889,355520
13094,0,3,4,3,9,10,8,70.0,10.0,20.0,0.0,0.0,29,0,37.4138,127.5183,2318045
13095,0,2,1,4,6,2,1,10.0,20.0,0.0,70.0,0.0,23,0,37.5665,126.978,1406016
13096,1,3,1,8,1,4,8,20.0,40.0,0.0,40.0,0.0,49,0,33.4996,126.5312,117422
13097,1,2,3,0,9,1,5,50.0,0.0,0.0,50.0,0.0,82,0,35.1796,129.0756,481534
13098,1,1,2,0,9,2,10,10.0,0.0,0.0,0.0,90.0,33,0,35.4606,128.2132,348910
13099,1,2,2,8,4,5,12,96.0,3.0,0.0,1.0,0.0,27,0,37.4563,126.7052,477344
13100,1,2,3,8,0,2,5,20.0,20.0,50.0,10.0,0.0,61,0,36.3504,127.3845,218887
13101,0,2,4,8,0,1,3,30.0,0.0,30.0,40.0,0.0,3,0,37.8228,128.1555,207692
13102,1,4,1,0,1,2,3,30.0,30.0,20.0,20.0,0.0,15,0,36.3504,127.3845,201181
13103,1,3,3,0,1,2,3,10.0,40.0,10.0,40.0,0.0,47,0,37.5665,126.978,1476224
13104,0,2,2,3,5,2,5,50.0,0.0,30.0,10.0,10.0,49,0,35.4606,128.2132,502738
13105,0,2,1,1,4,3,6,30.0,30.0,10.0,30.0,0.0,55,0,37.4138,127.5183,2243227
13106,0,3,4,4,1,16,16,50.0,10.0,10.0,30.0,0.0,66,0,37.5665,126.978,1476224
13107,0,1,4,1,0,1,5,40.0,30.0,20.0,10.0,0.0,84,0,37.4138,127.5183,1871078
13108,0,4,3,6,1,1,4,90.0,0.0,0.0,10.0,0.0,82,0,37.4563,126.7052,438663
13109,1,2,3,5,0,2,6,70.0,20.0,0.0,10.0,0.0,61,0,37.5665,126.978,1406016
13110,0,4,3,1,0,1,8,30.0,10.0,20.0,40.0,0.0,68,0,35.1796,129.0756,557851
13111,0,0,1,0,4,10,10,40.0,10.0,20.0,30.0,0.0,61,0,37.5665,126.978,1350822
13112,1,2,2,5,6,3,4,50.0,10.0,0.0,40.0,0.0,49,0,37.4138,127.5183,2243227
13113,0,3,4,0,5,0,3,0.0,60.0,40.0,0.0,0.0,39,0,35.4606,128.2132,580017
13114,0,3,4,1,7,3,5,10.0,70.0,10.0,10.0,0.0,3,0,37.4138,127.5183,2318045
13115,0,1,2,6,9,4,8,30.0,50.0,5.0,15.0,0.0,49,0,37.4138,127.5183,1871078
13116,0,2,4,1,0,3,10,50.0,40.0,0.0,10.0,0.0,3,0,37.5665,126.978,1406016
13117,1,4,4,4,8,2,5,15.0,15.0,20.0,50.0,0.0,47,0,35.4606,128.2132,527532
13118,0,0,1,7,6,1,1,80.0,0.0,10.0,10.0,0.0,78,0,37.5665,126.978,1350822
13119,1,0,0,8,5,3,8,10.0,10.0,40.0,40.0,0.0,59,0,36.5184,126.8,225170
13120,0,2,4,8,6,1,2,40.0,20.0,10.0,30.0,0.0,0,0,37.4138,127.5183,2243227
13121,0,3,3,7,5,3,5,40.0,0.0,20.0,20.0,20.0,43,0,36.5184,126.8,348173
13122,0,3,4,0,9,2,4,20.0,0.0,0.0,80.0,0.0,15,0,36.5184,126.8,348173
13123,1,2,1,8,6,5,10,80.0,0.0,0.0,20.0,0.0,61,0,36.5184,126.8,322451
13124,0,2,4,1,7,2,0,10.0,60.0,0.0,30.0,0.0,52,0,37.5665,126.978,1406016
13125,1,3,4,1,4,2,5,30.0,30.0,10.0,30.0,0.0,84,0,37.4138,127.5183,2318045
13126,0,0,4,5,9,2,6,50.0,10.0,20.0,20.0,0.0,53,0,35.4606,128.2132,322143
13127,0,4,2,8,8,2,3,0.0,50.0,30.0,20.0,0.0,65,0,35.5384,129.3114,168743
13128,1,2,3,0,7,2,6,20.0,20.0,0.0,60.0,0.0,80,0,35.4606,128.2132,502738
13129,0,3,3,6,1,3,4,25.0,10.0,15.0,40.0,10.0,39,0,36.4919,128.8889,442662
13130,1,4,2,7,5,2,4,30.0,20.0,0.0,50.0,0.0,5,0,35.1796,129.0756,557851
13131,1,3,3,5,3,2,15,10.0,10.0,10.0,10.0,60.0,76,0,37.5665,126.978,1476224
13132,0,0,1,5,8,1,2,50.0,30.0,0.0,20.0,0.0,27,0,36.6357,127.4913,181330
13133,0,2,1,0,5,0,6,0.0,0.0,0.0,90.0,10.0,80,0,35.7175,127.153,243945
13134,0,1,1,0,6,1,1,100.0,0.0,0.0,0.0,0.0,42,0,35.4606,128.2132,348910
13135,0,2,1,5,0,4,8,50.0,0.0,0.0,30.0,20.0,49,0,35.1796,129.0756,481534
13136,0,4,3,1,5,3,5,30.0,30.0,0.0,10.0,30.0,64,0,35.4606,128.2132,527532
13137,1,3,1,5,0,1,5,10.0,50.0,10.0,30.0,0.0,52,0,37.4138,127.5183,2318045
13138,1,3,4,0,1,5,10,30.0,10.0,10.0,50.0,0.0,62,0,37.4563,126.7052,511852
13139,0,1,2,1,9,2,3,20.0,50.0,30.0,0.0,0.0,0,0,35.7175,127.153,172410
13140,1,2,1,8,5,2,3,70.0,0.0,0.0,30.0,0.0,66,0,37.4138,127.5183,2243227
13141,0,3,3,1,5,2,6,30.0,20.0,0.0,0.0,50.0,63,0,37.8228,128.1555,260923
13142,1,3,2,0,5,1,4,5.0,5.0,10.0,80.0,0.0,84,0,37.8228,128.1555,260923
13143,1,3,4,8,8,2,5,30.0,50.0,5.0,15.0,0.0,6,0,36.3504,127.3845,241771
13144,0,2,1,6,0,3,8,50.0,30.0,0.0,20.0,0.0,27,0,37.4563,126.7052,477344
13145,0,2,2,0,5,2,4,90.0,0.0,0.0,10.0,0.0,6,0,37.5665,126.978,1406016
13146,0,4,4,1,5,3,2,20.0,60.0,10.0,10.0,0.0,65,0,37.5665,126.978,1301333
13147,1,1,1,3,5,3,14,80.0,0.0,0.0,20.0,0.0,0,0,37.8228,128.1555,157997
13148,1,3,4,4,1,2,2,0.0,20.0,0.0,80.0,0.0,12,0,33.4996,126.5312,117422
13149,0,3,1,8,1,2,8,20.0,50.0,10.0,20.0,0.0,76,0,35.4606,128.2132,580017
13150,0,2,3,8,0,1,2,100.0,0.0,0.0,0.0,0.0,61,0,34.816,126.4629,239871
13151,0,1,3,0,4,4,10,80.0,10.0,0.0,10.0,0.0,6,0,35.8714,128.6014,278986
13152,0,4,3,3,5,3,4,30.0,10.0,20.0,40.0,0.0,66,0,37.5665,126.978,1301333
13153,1,4,2,4,9,2,4,50.0,30.0,0.0,20.0,0.0,49,0,37.4563,126.7052,438663
13154,1,3,3,0,9,1,5,45.0,15.0,10.0,30.0,0.0,10,0,37.4138,127.5183,2318045
13155,0,4,2,6,7,1,3,80.0,10.0,0.0,10.0,0.0,30,0,35.7175,127.153,283963
13156,0,4,1,1,4,3,5,20.0,20.0,20.0,20.0,20.0,49,0,37.4563,126.7052,438663
13157,1,3,2,8,5,2,10,20.0,50.0,20.0,10.0,0.0,29,0,35.1595,126.8526,239453
