,userId,관심레저활동1순위값,관심레저활동2순위값,관심레저활동3순위값,관심레저활동4순위값,관심레저활동5순위값
29982,53372488,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,맛집-카페 탐방,독서,사회봉사활동
29983,53372685,국내 여행,없음,없음,없음,없음
29984,53372765,게임,쇼핑,드라이브,맛집-카페 탐방,낮잠자기
29985,53372899,음악-라디오 감상,산책-걷기,요리-베이킹,맛집-카페 탐방,없음
29986,53373065,계모임-동창회-사교모임,국내 프로스포츠 현장 관람,소풍-피크닉,국내 여행,수집
29987,53373112,게임,낮잠자기,산책-걷기,낚시,없음
29988,53373444,맛집-카페 탐방,없음,없음,없음,없음
29989,53373669,영화관 관람,국내 여행,헬스-보디빌딩 직접 하기,e스포츠 영상 시청,없음
29990,53373687,게임,만화책 보기,쇼핑,친구-이성친구 만남,어학-기술-자격증 취득
29991,53374093,국내 여행,없음,없음,없음,없음
29992,53374134,해외여행,맛집-카페 탐방,없음,없음,없음
29993,53374150,종교활동,낮잠자기,영상 컨텐츠 시청,게임,쇼핑
29994,53374200,수다-잡담하기,생활공예-원예,가족-친지 만남,축제 참가,친구-이성친구 만남
29995,53374358,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,계모임-동창회-사교모임,어학-기술-자격증 취득,종교활동
29996,53374572,연극-뮤지컬 관람,사진 촬영,인테리어,없음,없음
29997,53374948,어학-기술-자격증 취득,없음,없음,없음,없음
29998,53375322,기타 관광-여행,해외여행,기타 사회교류,산책-걷기,드라이브
29999,53375342,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,맛집-카페 탐방,국내 여행,쇼핑
30000,53375397,독서,드라이브,신문-잡지보기,맛집-카페 탐방,산책-걷기
30001,53375444,축제 참가,종교활동,전통예술 직접 활동 및 수강하기,가족-친지 만남,수다-잡담하기
30002,53375718,골프 직접 하기,국내 프로스포츠 현장 관람,국내 프로스포츠 영상 시청,골프 영상 시청,걷기-속보-조깅 직접 하기
30003,53375742,종교활동,걷기-속보-조깅 직접 하기,가족-친지 만남,없음,없음
30004,53375836,영상 컨텐츠 시청,만화책 보기,낮잠자기,없음,없음
30005,53375928,만화책 보기,낮잠자기,음악-라디오 감상,없음,없음
30006,53375940,수영 직접 하기,국내 여행,없음,없음,없음
30007,53376317,음악 공연 관람,없음,없음,없음,없음
30008,53376412,영상 컨텐츠 시청,게임,없음,없음,없음
30009,53376834,게임,맛집-카페 탐방,미술관-전시관 관람,산책-걷기,낮잠자기
30010,53376885,산책-걷기,맛집-카페 탐방,쇼핑,국내 프로스포츠 영상 시청,낮잠자기
30011,53376964,영상 컨텐츠 시청,요리-베이킹,헬스-보디빌딩 직접 하기,미술 직접 활동 및 수강하기,맛집-카페 탐방
30012,53377190,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,영상 컨텐츠 시청,없음,없음
30013,53377336,걷기-속보-조깅 직접 하기,계모임-동창회-사교모임,등산 직접 하기,자전거-싸이클-산악자전거 직접 타기,국내 여행
30014,53377530,드라이브,국내 여행,가족-친지 만남,친구-이성친구 만남,없음
30015,53322224,요가-필라테스 직접 하기,해외여행,없음,없음,없음
30016,53322483,반려동물 돌보기,산책-걷기,헬스-보디빌딩 직접 하기,없음,없음
30017,53322536,드라이브,걷기-속보-조깅 직접 하기,생활공예-원예,없음,없음
30018,53322638,낮잠자기,게임,음악-라디오 감상,국내 여행,캠핑-차박
30019,53322777,요리-베이킹,요가-필라테스 직접 하기,걷기-속보-조깅 직접 하기,없음,없음
30020,53322973,국내 프로스포츠 현장 관람,영화관 관람,국내 여행,드라이브,없음
30021,53323090,국내 여행,소풍-피크닉,계모임-동창회-사교모임,친구-이성친구 만남,가족-친지 만남
30022,53323091,국내 여행,산책-걷기,없음,없음,없음
30023,53323510,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,해외 프로스포츠 영상 시청,없음,없음
30024,53323528,낮잠자기,만화책 보기,SNS -인터넷 커뮤니티 활동,없음,없음
30025,53323605,음주-유흥,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,친구-이성친구 만남,반려동물 돌보기
30026,53323640,낮잠자기,쇼핑,맛집-카페 탐방,없음,없음
30027,53323649,친구-이성친구 만남,영상 컨텐츠 시청,쇼핑,음악-라디오 감상,음주-유흥
30028,53323765,반려동물 돌보기,국내 프로스포츠 영상 시청,골프 영상 시청,산책-걷기,독서
30029,53323874,게임,만화책 보기,산책-걷기,쇼핑,독서
30030,53324007,게임,요리-베이킹,산책-걷기,없음,없음
30031,53324222,음악-라디오 감상,걷기-속보-조깅 직접 하기,산책-걷기,없음,없음
30032,53324408,헬스-보디빌딩 직접 하기,무도-격투기 직접 하기,게임,음주-유흥,영상 컨텐츠 시청
30033,53324434,게임,기타 자기계발-자기관리,없음,없음,없음
30034,53324449,만화책 보기,요가-필라테스 직접 하기,요리-베이킹,자전거-싸이클-산악자전거 직접 타기,없음
30035,53324578,영상 컨텐츠 시청,쇼핑,영화관 관람,요리-베이킹,국내 여행
30036,53324674,게임,산책-걷기,헬스-보디빌딩 직접 하기,가족-친지 만남,친구-이성친구 만남
30037,53324689,음악-라디오 감상,영상 컨텐츠 시청,없음,없음,없음
30038,53324783,산책-걷기,없음,없음,없음,없음
30039,53324802,해외여행,국내 여행,연극-뮤지컬 관람,미술관-전시관 관람,박물관 관람
30040,53324923,걷기-속보-조깅 직접 하기,산책-걷기,친구-이성친구 만남,없음,없음
30041,53324954,영상 컨텐츠 시청,없음,없음,없음,없음
30042,53325068,헬스-보디빌딩 직접 하기,구기스포츠 직접 하기,친구-이성친구 만남,미용,독서
30043,53325076,영화관 관람,줄넘기-맨손체조-스트레칭 직접 하기,산책-걷기,등산 직접 하기,걷기-속보-조깅 직접 하기
30044,53325110,라켓스포츠 직접 하기,골프 직접 하기,골프 영상 시청,영상 컨텐츠 시청,없음
30045,53325124,생활공예-원예,산책-걷기,종교활동,수다-잡담하기,쇼핑
30046,53325421,걷기-속보-조깅 직접 하기,산책-걷기,영화관 관람,등산 직접 하기,독서
30047,53325450,걷기-속보-조깅 직접 하기,음주-유흥,영상 컨텐츠 시청,산책-걷기,낮잠자기
30048,53325661,영상 컨텐츠 시청,라켓스포츠 직접 하기,없음,없음,없음
30049,53325751,낮잠자기,만화책 보기,국내 프로스포츠 영상 시청,영상 컨텐츠 시청,국내 프로스포츠 현장 관람
30050,53325991,해외 프로스포츠 영상 시청,낮잠자기,영상 컨텐츠 시청,없음,없음
30051,53326207,반려동물 돌보기,SNS -인터넷 커뮤니티 활동,음주-유흥,요가-필라테스 직접 하기,가족-친지 만남
30052,53326330,테마파크-시설 방문,없음,없음,없음,없음
30053,53326340,게임,반려동물 돌보기,독서,영화관 관람,산책-걷기
30054,53326475,영상 컨텐츠 시청,등산 직접 하기,수다-잡담하기,음악-라디오 감상,없음
30055,53326504,박물관 관람,SNS -인터넷 커뮤니티 활동,미술관-전시관 관람,걷기-속보-조깅 직접 하기,산책-걷기
30056,53326520,문학 직접 활동 및 수강하기,없음,없음,없음,없음
30057,53326571,영상 컨텐츠 시청,친구-이성친구 만남,산책-걷기,국내 여행,등산 직접 하기
30058,53326661,쇼핑,가족-친지 만남,산책-걷기,국내 프로스포츠 영상 시청,영상 컨텐츠 시청
30059,53326737,영화관 관람,쇼핑,없음,없음,없음
30060,53326840,기타 자기계발-자기관리,없음,없음,없음,없음
30061,53327163,걷기-속보-조깅 직접 하기,골프 직접 하기,국내 프로스포츠 영상 시청,헬스-보디빌딩 직접 하기,가족-친지 만남
30062,53327211,수영 직접 하기,없음,없음,없음,없음
30063,53327360,생활공예-원예,기타 관광-여행,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,음악 직접 활동 및 수강하기
30064,53327369,쇼핑,기타 스포츠 영상-현장 관람,낮잠자기,골프 영상 시청,종교활동
30065,53327399,쇼핑,걷기-속보-조깅 직접 하기,수다-잡담하기,맛집-카페 탐방,친구-이성친구 만남
30066,53327413,e스포츠 현장 관람,박물관 관람,없음,없음,없음
30067,53327488,겨울레저스포츠 직접 하기,해외여행,박물관 관람,골프 현장 관람,영상 컨텐츠 시청
30068,53327543,영상 컨텐츠 시청,음악-라디오 감상,쇼핑,산책-걷기,가족-친지 만남
30069,53327774,반려동물 돌보기,사진 촬영,맛집-카페 탐방,국내 프로스포츠 영상 시청,생활공예-원예
30070,53327852,수영 직접 하기,사회봉사활동,걷기-속보-조깅 직접 하기,종교활동,산책-걷기
30071,53327877,걷기-속보-조깅 직접 하기,자전거-싸이클-산악자전거 직접 타기,음주-유흥,영상 컨텐츠 시청,게임
30072,53328055,요가-필라테스 직접 하기,헬스-보디빌딩 직접 하기,맛집-카페 탐방,가족-친지 만남,기타 관광-여행
30073,53328277,라켓스포츠 직접 하기,골프 직접 하기,없음,없음,없음
30074,53328306,영상 컨텐츠 시청,산책-걷기,낮잠자기,쇼핑,SNS -인터넷 커뮤니티 활동
30075,53328310,골프 현장 관람,없음,없음,없음,없음
30076,53328370,낮잠자기,기타 자기계발-자기관리,독서,영상 컨텐츠 시청,가족-친지 만남
30077,53328412,골프 직접 하기,골프 영상 시청,영화관 관람,볼링_ 당구-포켓볼 직접 하기,기타 스포츠 영상-현장 관람
30078,53328467,국내 여행,미술 직접 활동 및 수강하기,없음,없음,없음
30079,53328471,SNS -인터넷 커뮤니티 활동,독서,음악 공연 관람,쇼핑,없음
30080,53328628,낮잠자기,자전거-싸이클-산악자전거 직접 타기,게임,등산 직접 하기,e스포츠 영상 시청
30081,53328868,걷기-속보-조깅 직접 하기,쇼핑,영화관 관람,산책-걷기,영상 컨텐츠 시청
30082,53329012,게임,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,기타 취미-오락-휴식,없음
30083,53329220,기타 관광-여행,없음,없음,없음,없음
30084,53329277,음악-라디오 감상,사진 촬영,해외여행,쇼핑,사진 직접 활동 및 수강하기
30085,53329477,영상 컨텐츠 시청,요리-베이킹,어학-기술-자격증 취득,SNS -인터넷 커뮤니티 활동,없음
30086,53329479,맛집-카페 탐방,영화관 관람,없음,없음,없음
30087,53329482,종교활동,영화관 관람,영상 컨텐츠 시청,쇼핑,친구-이성친구 만남
30088,53329701,미술관-전시관 관람,없음,없음,없음,없음
30089,53329928,영화관 관람,음악-라디오 감상,산책-걷기,영상 컨텐츠 시청,미술관-전시관 관람
30090,53330267,종교활동,없음,없음,없음,없음
30091,53330309,반려동물 돌보기,국내 프로스포츠 영상 시청,헬스-보디빌딩 직접 하기,게임,음악-라디오 감상
30092,53330551,사회봉사활동,음악 직접 활동 및 수강하기,산책-걷기,독서,음악-라디오 감상
30093,53330729,산책-걷기,낮잠자기,문학 행사 관람,없음,없음
30094,53330949,골프 직접 하기,게임,걷기-속보-조깅 직접 하기,어학-기술-자격증 취득,해외여행
30095,53331026,온천-사우나-찜질방,자전거-싸이클-산악자전거 직접 타기,없음,없음,없음
30096,53331144,영상 컨텐츠 시청,영화관 관람,산책-걷기,국내 여행,국내 프로스포츠 영상 시청
30097,53331274,해외여행,국내 여행,영화관 관람,미용,없음
30098,53331389,영상 컨텐츠 시청,낮잠자기,음악-라디오 감상,산책-걷기,친구-이성친구 만남
30099,53331427,낮잠자기,산책-걷기,영화관 관람,게임,영상 컨텐츠 시청
30100,53331512,해외여행,SNS -인터넷 커뮤니티 활동,요리-베이킹,사진 직접 활동 및 수강하기,헬스-보디빌딩 직접 하기
30101,53331608,걷기-속보-조깅 직접 하기,계모임-동창회-사교모임,국내 여행,친구-이성친구 만남,해외여행
30102,53331620,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,음악-라디오 감상,산책-걷기,독서
30103,53331632,국내 여행,없음,없음,없음,없음
30104,53331654,독서,음악-라디오 감상,산책-걷기,쇼핑,걷기-속보-조깅 직접 하기
30105,53331719,드라이브,걷기-속보-조깅 직접 하기,영화관 관람,음악-라디오 감상,없음
30106,53331740,친구-이성친구 만남,게임,음주-유흥,만화책 보기,국내 프로스포츠 영상 시청
30107,53331751,만화책 보기,캠핑-차박,연극-뮤지컬 관람,낚시,국내 여행
30108,53331770,걷기-속보-조깅 직접 하기,볼링_ 당구-포켓볼 직접 하기,헬스-보디빌딩 직접 하기,계모임-동창회-사교모임,기타 관광-여행
30109,53331902,국내 여행,쇼핑,맛집-카페 탐방,친구-이성친구 만남,계모임-동창회-사교모임
30110,53331932,국내 프로스포츠 영상 시청,없음,없음,없음,없음
30111,53331949,가족-친지 만남,없음,없음,없음,없음
30112,53331983,계모임-동창회-사교모임,헬스-보디빌딩 직접 하기,없음,없음,없음
30113,53332108,영상 컨텐츠 시청,낮잠자기,게임,수다-잡담하기,맛집-카페 탐방
30114,53332209,드라이브,어학-기술-자격증 취득,국내 여행,없음,없음
30115,53332226,영화관 관람,친구-이성친구 만남,반려동물 돌보기,국내 여행,걷기-속보-조깅 직접 하기
30116,53332269,가족-친지 만남,음악 직접 활동 및 수강하기,낮잠자기,종교활동,없음
30117,53332541,등산 직접 하기,음주-유흥,미술관-전시관 관람,반려동물 돌보기,없음
30118,53332800,낮잠자기,쇼핑,만화책 보기,영상 컨텐츠 시청,해외 프로스포츠 영상 시청
30119,53332821,친구-이성친구 만남,수다-잡담하기,걷기-속보-조깅 직접 하기,어학-기술-자격증 취득,계모임-동창회-사교모임
30120,53332854,액티비티-체험,없음,없음,없음,없음
30121,53332912,미술 직접 활동 및 수강하기,기타 관광-여행,사회봉사활동,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청
30122,53333028,산책-걷기,국내 여행,박물관 관람,없음,없음
30123,53333086,산책-걷기,등산 직접 하기,걷기-속보-조깅 직접 하기,게임,낮잠자기
